DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];GERMANY_ALLOCATED_VOLUME_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_ALLOCATED_VOLUME_[MW];CZECH_REPUBLIC_MIN_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_IMPORT(-)_EXPORT(+)_[MW];CZECH_REPUBLIC_ALLOCATED_VOLUME_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
29/07/2025;29/07/2025;aFRR;POS_00_04;1,10;2,76;3,25;1,57;2,81;3,25;-80,00;;1,10;2,46;2,96;80,00;;;;;;;4556,00
29/07/2025;29/07/2025;aFRR;POS_04_08;2,34;5,54;6,41;3,03;5,58;6,41;-44,00;;2,34;5,32;6,35;44,00;;;;;;;4346,00
29/07/2025;29/07/2025;aFRR;POS_08_12;4,74;10,01;12,05;6,14;10,09;12,05;6,00;;4,74;9,29;12,05;-6,00;;;;;;;4250,00
29/07/2025;29/07/2025;aFRR;POS_12_16;3,06;7,09;8,27;4,65;7,19;8,27;-71,00;;3,06;6,44;8,25;71,00;;;;;;;4362,00
29/07/2025;29/07/2025;aFRR;POS_16_20;5,01;9,94;11,60;5,45;10,02;11,60;-4,00;;5,01;9,18;11,50;4,00;;;;;;;4243,00
29/07/2025;29/07/2025;aFRR;POS_20_24;7,81;16,77;19,11;8,80;16,85;19,11;-21,00;;7,81;16,16;19,10;21,00;;;;;;;4379,00
29/07/2025;29/07/2025;aFRR;NEG_00_04;0,44;1,07;1,31;0,62;1,06;1,31;-80,00;;0,44;1,09;1,26;80,00;;;;;;;3475,00
29/07/2025;29/07/2025;aFRR;NEG_04_08;0,50;1,25;1,60;0,64;1,25;1,60;-80,00;;0,50;1,30;1,59;80,00;;;;;;;3708,00
29/07/2025;29/07/2025;aFRR;NEG_08_12;3,43;11,22;13,44;4,68;11,26;13,44;-80,00;;3,43;10,98;12,74;80,00;;;;;;;3656,00
29/07/2025;29/07/2025;aFRR;NEG_12_16;11,31;38,70;54,15;11,31;40,27;54,15;-80,00;;11,41;29,34;33,33;80,00;;;;;;;3606,00
29/07/2025;29/07/2025;aFRR;NEG_16_20;2,28;7,27;8,58;2,76;7,32;8,58;-76,00;;2,28;7,00;8,56;76,00;;;;;;;3649,00
29/07/2025;29/07/2025;aFRR;NEG_20_24;0,28;0,67;0,81;0,36;0,67;0,80;-19,00;;0,28;0,68;0,81;19,00;;;;;;;3868,00
30/07/2025;30/07/2025;aFRR;POS_00_04;1,01;2,70;3,04;1,52;2,75;3,04;-80,00;;1,01;2,37;3,02;80,00;;;;;;;4439,00
30/07/2025;30/07/2025;aFRR;POS_04_08;2,14;5,48;6,15;3,00;5,56;6,15;-60,00;;2,14;4,94;6,11;60,00;;;;;;;4464,00
30/07/2025;30/07/2025;aFRR;POS_08_12;3,80;9,70;10,92;5,63;9,83;10,92;-30,00;;3,80;8,67;10,84;30,00;;;;;;;4233,00
30/07/2025;30/07/2025;aFRR;POS_12_16;2,30;6,55;7,08;3,64;6,68;7,08;0,00;;2,30;5,37;7,03;0,00;;;;;;;4353,00
30/07/2025;30/07/2025;aFRR;POS_16_20;4,12;9,63;10,81;5,42;9,71;10,81;-63,00;;4,12;9,13;10,73;63,00;;;;;;;4342,00
30/07/2025;30/07/2025;aFRR;POS_20_24;6,63;16,05;17,59;8,93;16,21;17,55;-30,00;;6,63;14,76;17,59;30,00;;;;;;;4838,00
30/07/2025;30/07/2025;aFRR;NEG_00_04;0,44;1,03;1,25;0,52;1,04;1,25;-80,00;;0,44;1,01;1,12;80,00;;;;;;;3456,00
30/07/2025;30/07/2025;aFRR;NEG_04_08;0,47;1,24;1,45;0,64;1,24;1,45;-80,00;;0,47;1,27;1,44;80,00;;;;;;;3732,00
30/07/2025;30/07/2025;aFRR;NEG_08_12;4,21;10,34;11,32;5,38;10,33;11,32;-29,00;;4,21;10,45;11,30;29,00;;;;;;;3722,00
30/07/2025;30/07/2025;aFRR;NEG_12_16;16,56;37,06;44,52;20,31;38,53;44,52;-80,00;;16,56;28,43;31,32;80,00;;;;;;;3700,00
30/07/2025;30/07/2025;aFRR;NEG_16_20;2,81;7,00;7,73;3,43;7,01;7,73;-64,00;;2,81;6,95;7,73;64,00;;;;;;;3480,00
30/07/2025;30/07/2025;aFRR;NEG_20_24;0,26;0,67;0,79;0,32;0,67;0,77;-25,00;;0,26;0,67;0,79;25,00;;;;;;;3839,00
31/07/2025;31/07/2025;aFRR;POS_00_04;1,06;2,54;2,70;1,42;2,57;2,70;4,00;;1,06;2,32;2,70;-4,00;;;;;;;4563,00
31/07/2025;31/07/2025;aFRR;POS_04_08;2,22;5,26;5,60;2,88;5,32;5,60;-5,00;;2,22;4,81;5,59;5,00;;;;;;;4511,00
31/07/2025;31/07/2025;aFRR;POS_08_12;3,80;8,94;9,52;5,11;9,03;9,52;25,00;;3,80;7,97;9,50;-25,00;;;;;;;4271,00
31/07/2025;31/07/2025;aFRR;POS_12_16;2,54;5,82;6,28;3,31;5,87;6,28;32,00;;2,54;5,25;6,23;-32,00;;;;;;;4587,00
31/07/2025;31/07/2025;aFRR;POS_16_20;3,77;9,05;9,75;5,05;9,15;9,75;5,00;;3,77;8,10;9,75;-5,00;;;;;;;4448,00
31/07/2025;31/07/2025;aFRR;POS_20_24;6,36;15,35;16,18;8,20;15,53;16,18;-15,00;;6,36;13,85;16,14;15,00;;;;;;;4699,00
31/07/2025;31/07/2025;aFRR;NEG_00_04;0,40;1,04;1,51;0,53;1,05;1,51;-80,00;;0,40;0,98;1,07;80,00;;;;;;;3429,00
31/07/2025;31/07/2025;aFRR;NEG_04_08;0,51;1,20;1,67;0,62;1,20;1,67;-80,00;;0,51;1,18;1,30;80,00;;;;;;;3607,00
31/07/2025;31/07/2025;aFRR;NEG_08_12;3,88;9,46;10,69;4,53;9,46;10,68;-51,00;;3,88;9,44;10,69;51,00;;;;;;;3577,00
31/07/2025;31/07/2025;aFRR;NEG_12_16;14,37;34,93;45,00;16,70;36,29;45,00;-80,00;;14,37;27,05;29,13;80,00;;;;;;;3378,00
31/07/2025;31/07/2025;aFRR;NEG_16_20;2,67;6,41;6,80;3,29;6,44;6,80;10,00;;2,67;6,18;6,80;-10,00;;;;;;;3562,00
31/07/2025;31/07/2025;aFRR;NEG_20_24;0,26;0,64;0,74;0,33;0,64;0,74;-80,00;;0,26;0,61;0,72;80,00;;;;;;;4289,00
01/08/2025;01/08/2025;aFRR;POS_00_04;0,98;2,38;3,04;1,74;2,40;3,04;-80,00;;0,98;2,23;2,87;80,00;;;;;;;3979,00
01/08/2025;01/08/2025;aFRR;POS_04_08;2,04;4,97;5,77;4,20;5,03;5,77;-64,00;;2,04;4,57;5,71;64,00;;;;;;;4283,00
01/08/2025;01/08/2025;aFRR;POS_08_12;3,24;8,29;9,53;7,00;8,40;9,53;-80,00;;3,24;7,58;9,34;80,00;;;;;;;4321,00
01/08/2025;01/08/2025;aFRR;POS_12_16;2,06;5,16;5,67;4,53;5,21;5,66;1,00;;2,06;4,68;5,67;-1,00;;;;;;;4311,00
01/08/2025;01/08/2025;aFRR;POS_16_20;3,50;8,38;9,18;7,02;8,47;9,18;-80,00;;3,50;7,80;9,15;80,00;;;;;;;4467,00
01/08/2025;01/08/2025;aFRR;POS_20_24;5,95;14,74;18,40;11,00;14,95;18,40;-80,00;;5,95;13,47;16,66;80,00;;;;;;;4348,00
01/08/2025;01/08/2025;aFRR;NEG_00_04;0,41;1,07;1,27;0,50;1,09;1,27;-80,00;;0,41;0,93;1,02;80,00;;;;;;;3301,00
01/08/2025;01/08/2025;aFRR;NEG_04_08;0,46;1,12;1,29;0,50;1,13;1,29;-80,00;;0,46;1,07;1,18;80,00;;;;;;;3724,00
01/08/2025;01/08/2025;aFRR;NEG_08_12;3,46;8,56;9,02;5,00;8,59;9,02;1,00;;3,46;8,33;9,00;-1,00;;;;;;;3805,00
01/08/2025;01/08/2025;aFRR;NEG_12_16;14,03;32,23;35,88;25,31;33,42;35,88;-80,00;;14,03;25,05;27,24;80,00;;;;;;;3925,00
01/08/2025;01/08/2025;aFRR;NEG_16_20;2,40;5,65;6,54;3,00;5,64;6,54;-80,00;;2,40;5,72;6,36;80,00;;;;;;;3616,00
01/08/2025;01/08/2025;aFRR;NEG_20_24;0,24;0,60;0,72;0,40;0,61;0,72;-7,00;;0,24;0,59;0,72;7,00;;;;;;;4213,00
02/08/2025;02/08/2025;aFRR;POS_00_04;0,88;3,12;5,48;1,42;3,26;5,48;-80,00;;0,88;2,24;2,99;80,00;;;;;;;4270,00
02/08/2025;02/08/2025;aFRR;POS_04_08;1,79;4,85;5,57;2,70;4,90;5,57;-76,00;;1,79;4,53;5,47;76,00;;;;;;;4394,00
02/08/2025;02/08/2025;aFRR;POS_08_12;3,03;7,71;8,23;3,93;7,79;8,23;-33,00;;3,03;7,10;8,22;33,00;;;;;;;4090,00
02/08/2025;02/08/2025;aFRR;POS_12_16;1,79;4,60;4,98;2,49;4,65;4,98;3,00;;1,79;4,12;4,97;-3,00;;;;;;;4179,00
02/08/2025;02/08/2025;aFRR;POS_16_20;3,02;7,77;8,46;4,04;7,86;8,46;-76,00;;3,02;7,16;8,37;76,00;;;;;;;4454,00
02/08/2025;02/08/2025;aFRR;POS_20_24;5,41;15,71;20,45;8,60;16,07;20,45;-80,00;;5,41;13,41;15,89;80,00;;;;;;;4324,00
02/08/2025;02/08/2025;aFRR;NEG_00_04;0,45;1,01;1,24;0,54;1,03;1,24;-80,00;;0,45;0,87;1,00;80,00;;;;;;;3333,00
02/08/2025;02/08/2025;aFRR;NEG_04_08;0,42;1,11;1,41;0,55;1,13;1,41;-80,00;;0,42;1,03;1,18;80,00;;;;;;;3585,00
02/08/2025;02/08/2025;aFRR;NEG_08_12;3,17;10,91;15,07;3,83;11,42;15,07;-80,00;;3,17;7,81;9,86;80,00;;;;;;;3521,00
02/08/2025;02/08/2025;aFRR;NEG_12_16;11,88;40,07;51,32;13,46;42,62;51,32;-80,00;;11,88;24,91;28,85;80,00;;;;;;;3544,00
02/08/2025;02/08/2025;aFRR;NEG_16_20;2,02;9,46;16,39;2,78;10,11;16,39;-80,00;;2,02;5,71;6,71;80,00;;;;;;;3498,00
02/08/2025;02/08/2025;aFRR;NEG_20_24;0,23;0,58;0,76;0,30;0,59;0,76;-80,00;;0,23;0,54;0,68;80,00;;;;;;;4204,00
03/08/2025;03/08/2025;aFRR;POS_00_04;1,36;3,41;5,10;2,18;3,52;5,10;-80,00;;1,36;2,70;3,48;80,00;;;;;;;4419,00
03/08/2025;03/08/2025;aFRR;POS_04_08;1,86;4,54;4,91;2,30;4,60;4,91;-56,00;;1,86;4,17;4,88;56,00;;;;;;;4350,00
03/08/2025;03/08/2025;aFRR;POS_08_12;2,82;6,76;7,64;3,40;6,83;7,64;-47,00;;2,82;6,29;7,57;47,00;;;;;;;4370,00
03/08/2025;03/08/2025;aFRR;POS_12_16;1,64;3,97;4,43;2,05;3,98;4,43;19,00;;1,64;3,84;4,37;-19,00;;;;;;;4504,00
03/08/2025;03/08/2025;aFRR;POS_16_20;2,98;7,08;8,04;3,49;7,15;8,04;-80,00;;2,98;6,67;8,03;80,00;;;;;;;4447,00
03/08/2025;03/08/2025;aFRR;POS_20_24;6,38;14,80;15,85;8,44;14,97;15,85;31,00;;6,38;13,06;15,71;-31,00;;;;;;;4796,00
03/08/2025;03/08/2025;aFRR;NEG_00_04;0,38;1,66;4,63;0,56;1,80;4,63;-80,00;;0,38;0,87;1,01;80,00;;;;;;;3521,00
03/08/2025;03/08/2025;aFRR;NEG_04_08;0,43;2,00;5,20;0,63;2,18;5,20;-80,00;;0,43;0,98;1,13;80,00;;;;;;;3553,00
03/08/2025;03/08/2025;aFRR;NEG_08_12;4,78;17,99;31,72;6,78;19,42;31,72;-80,00;;4,78;9,19;16,15;80,00;;;;;;;3605,00
03/08/2025;03/08/2025;aFRR;NEG_12_16;16,90;46,87;58,48;20,53;50,13;58,48;-80,00;;16,90;27,15;37,73;80,00;;;;;;;3648,00
03/08/2025;03/08/2025;aFRR;NEG_16_20;3,36;14,69;27,49;6,50;16,22;27,49;-80,00;;3,36;6,17;16,89;80,00;;;;;;;3445,00
03/08/2025;03/08/2025;aFRR;NEG_20_24;0,21;0,60;0,74;0,34;0,62;0,74;-80,00;;0,21;0,50;0,67;80,00;;;;;;;3930,00
04/08/2025;04/08/2025;aFRR;POS_00_04;1,51;3,42;4,06;2,11;3,52;4,06;-80,00;;1,51;2,79;3,74;80,00;;;;;;;4575,00
04/08/2025;04/08/2025;aFRR;POS_04_08;1,73;5,17;7,38;2,76;5,31;7,38;-80,00;;1,73;4,33;5,76;80,00;;;;;;;4113,00
04/08/2025;04/08/2025;aFRR;POS_08_12;2,27;16,31;29,00;4,07;17,80;29,00;-80,00;;2,27;6,63;8,88;80,00;;;;;;;4261,00
04/08/2025;04/08/2025;aFRR;POS_12_16;1,38;8,85;18,22;2,47;9,59;18,22;-80,00;;1,38;4,37;6,32;80,00;;;;;;;4232,00
04/08/2025;04/08/2025;aFRR;POS_16_20;2,55;9,46;11,63;4,19;9,89;11,63;-80,00;;2,55;6,76;9,53;80,00;;;;;;;4104,00
04/08/2025;04/08/2025;aFRR;POS_20_24;5,09;15,73;17,00;9,56;16,23;17,00;-80,00;;5,09;12,54;16,30;80,00;;;;;;;4602,00
04/08/2025;04/08/2025;aFRR;NEG_00_04;0,47;1,93;3,60;0,47;2,12;3,60;-80,00;;0,55;0,89;1,05;80,00;;;;;;;3679,00
04/08/2025;04/08/2025;aFRR;NEG_04_08;0,53;2,08;3,37;0,53;2,27;3,37;-80,00;;0,53;0,97;1,14;80,00;;;;;;;3985,00
04/08/2025;04/08/2025;aFRR;NEG_08_12;4,90;12,85;17,36;4,90;13,72;17,36;-80,00;;5,40;7,79;11,39;80,00;;;;;;;3346,00
04/08/2025;04/08/2025;aFRR;NEG_12_16;16,34;34,56;46,03;16,68;36,59;46,03;-80,00;;16,34;22,61;29,30;80,00;;;;;;;3471,00
04/08/2025;04/08/2025;aFRR;NEG_16_20;4,13;10,18;13,88;5,33;10,99;13,88;-80,00;;4,13;5,52;7,46;80,00;;;;;;;3362,00
04/08/2025;04/08/2025;aFRR;NEG_20_24;0,25;0,73;2,00;0,29;0,75;2,00;-80,00;;0,25;0,63;0,82;80,00;;;;;;;3458,00
05/08/2025;05/08/2025;aFRR;POS_00_04;1,38;3,20;4,46;2,17;3,20;4,44;-60,00;;1,38;3,17;4,46;60,00;;;;;;;3734,00
05/08/2025;05/08/2025;aFRR;POS_04_08;2,12;5,48;9,90;4,01;5,54;9,90;-80,00;;2,12;5,08;6,49;80,00;;;;;;;3803,00
05/08/2025;05/08/2025;aFRR;POS_08_12;5,76;13,64;17,00;8,91;14,28;17,00;-11,00;;5,76;8,12;13,84;11,00;;;;;;;3985,00
05/08/2025;05/08/2025;aFRR;POS_12_16;2,52;8,02;9,82;5,81;8,31;9,82;-10,00;;2,52;5,51;8,92;10,00;;;;;;;4219,00
05/08/2025;05/08/2025;aFRR;POS_16_20;3,52;8,85;10,13;6,22;8,98;10,13;-80,00;;3,52;7,99;9,79;80,00;;;;;;;4302,00
05/08/2025;05/08/2025;aFRR;POS_20_24;6,97;14,84;15,79;10,00;14,97;15,79;2,00;;6,97;13,69;15,75;-2,00;;;;;;;4658,00
05/08/2025;05/08/2025;aFRR;NEG_00_04;0,66;2,79;4,90;0,80;3,16;4,90;-80,00;;0,66;0,92;1,14;80,00;;;;;;;3164,00
05/08/2025;05/08/2025;aFRR;NEG_04_08;0,77;2,32;3,20;1,20;2,56;3,20;-80,00;;0,77;0,99;1,13;80,00;;;;;;;3575,00
05/08/2025;05/08/2025;aFRR;NEG_08_12;4,52;13,88;17,66;8,00;14,56;17,66;-71,00;;4,52;9,81;15,00;71,00;;;;;;;3399,00
05/08/2025;05/08/2025;aFRR;NEG_12_16;12,97;41,78;61,04;25,00;44,22;61,04;-80,00;;12,97;27,26;53,22;80,00;;;;;;;3203,00
05/08/2025;05/08/2025;aFRR;NEG_16_20;2,93;14,46;24,71;6,50;15,79;24,71;-80,00;;2,93;6,84;13,75;80,00;;;;;;;3356,00
05/08/2025;05/08/2025;aFRR;NEG_20_24;0,29;1,17;2,60;0,40;1,25;2,60;-80,00;;0,29;0,70;1,00;80,00;;;;;;;3415,00
06/08/2025;06/08/2025;aFRR;POS_00_04;1,20;3,51;4,33;2,50;3,55;4,33;-70,00;;1,20;3,22;4,29;70,00;;;;;;;4316,00
06/08/2025;06/08/2025;aFRR;POS_04_08;2,43;6,90;10,56;4,88;7,17;10,56;-80,00;;2,43;5,18;6,14;80,00;;;;;;;3592,00
06/08/2025;06/08/2025;aFRR;POS_08_12;4,86;15,16;24,47;10,00;15,98;24,47;-80,00;;4,86;9,75;13,59;80,00;;;;;;;3311,00
06/08/2025;06/08/2025;aFRR;POS_12_16;3,31;8,72;14,59;5,67;9,09;14,59;-80,00;;3,31;6,19;8,96;80,00;;;;;;;3325,00
06/08/2025;06/08/2025;aFRR;POS_16_20;3,12;10,10;17,00;6,25;10,52;17,00;-80,00;;3,12;7,38;9,10;80,00;;;;;;;3859,00
06/08/2025;06/08/2025;aFRR;POS_20_24;5,51;22,80;40,97;10,00;24,24;40,97;-80,00;;5,51;13,70;18,15;80,00;;;;;;;4187,00
06/08/2025;06/08/2025;aFRR;NEG_00_04;0,80;2,99;4,63;2,00;3,38;4,63;-80,00;;0,80;0,95;1,12;80,00;;;;;;;3339,00
06/08/2025;06/08/2025;aFRR;NEG_04_08;0,75;5,25;22,20;1,50;6,01;22,20;-80,00;;0,75;0,99;1,10;80,00;;;;;;;3087,00
06/08/2025;06/08/2025;aFRR;NEG_08_12;5,74;25,33;65,72;10,00;27,75;65,72;-80,00;;5,74;11,24;14,90;80,00;;;;;;;2762,00
06/08/2025;06/08/2025;aFRR;NEG_12_16;18,00;60,14;96,29;20,00;64,25;96,29;-80,00;;18,00;36,51;52,51;80,00;;;;;;;2679,00
06/08/2025;06/08/2025;aFRR;NEG_16_20;5,74;19,99;42,56;6,00;21,99;42,56;-80,00;;5,74;8,66;11,64;80,00;;;;;;;2790,00
06/08/2025;06/08/2025;aFRR;NEG_20_24;0,36;1,13;1,58;0,50;1,20;1,58;-80,00;;0,36;0,72;0,90;80,00;;;;;;;4003,00
07/08/2025;07/08/2025;aFRR;POS_00_04;1,47;3,82;4,70;1,62;3,83;4,70;32,00;;1,47;3,70;4,65;-32,00;;;;;;;4263,00
07/08/2025;07/08/2025;aFRR;POS_04_08;2,84;8,09;10,96;3,96;8,33;10,96;-36,00;;2,84;6,30;10,73;36,00;;;;;;;4327,00
07/08/2025;07/08/2025;aFRR;POS_08_12;5,31;14,41;17,15;9,18;14,67;17,15;-51,00;;5,31;12,48;17,14;51,00;;;;;;;4036,00
07/08/2025;07/08/2025;aFRR;POS_12_16;2,82;7,93;9,11;5,47;7,99;9,11;35,00;;2,82;7,23;9,06;-35,00;;;;;;;4082,00
07/08/2025;07/08/2025;aFRR;POS_16_20;3,98;11,77;15,77;6,38;12,04;15,77;-27,00;;3,98;9,58;15,19;27,00;;;;;;;4086,00
07/08/2025;07/08/2025;aFRR;POS_20_24;9,38;25,73;35,00;15,36;26,32;35,00;-17,00;;9,38;20,95;34,05;17,00;;;;;;;4068,00
07/08/2025;07/08/2025;aFRR;NEG_00_04;0,82;2,22;2,80;1,00;2,46;2,80;-80,00;;0,82;0,96;1,06;80,00;;;;;;;3620,00
07/08/2025;07/08/2025;aFRR;NEG_04_08;0,86;3,63;6,20;1,00;4,10;6,20;-80,00;;0,86;1,12;3,00;80,00;;;;;;;3864,00
07/08/2025;07/08/2025;aFRR;NEG_08_12;7,09;23,31;32,00;10,00;25,10;32,00;-80,00;;7,09;12,65;19,73;80,00;;;;;;;3513,00
07/08/2025;07/08/2025;aFRR;NEG_12_16;20,88;56,85;72,50;21,67;59,52;72,50;-80,00;;20,88;41,48;51,16;80,00;;;;;;;3336,00
07/08/2025;07/08/2025;aFRR;NEG_16_20;5,70;17,92;23,20;7,00;19,40;23,20;-80,00;;5,70;9,18;13,62;80,00;;;;;;;3713,00
07/08/2025;07/08/2025;aFRR;NEG_20_24;0,46;0,97;1,18;0,50;1,01;1,18;-80,00;;0,46;0,75;0,88;80,00;;;;;;;3853,00
08/08/2025;08/08/2025;aFRR;POS_00_04;1,67;3,84;4,29;1,94;3,86;4,29;0,00;;1,67;3,72;4,29;0,00;;;;;;;4135,00
08/08/2025;08/08/2025;aFRR;POS_04_08;3,20;7,81;8,94;4,52;7,85;8,94;23,00;;3,20;7,42;8,94;-23,00;;;;;;;4120,00
08/08/2025;08/08/2025;aFRR;POS_08_12;5,77;13,09;14,89;7,07;13,16;14,89;-49,00;;5,77;12,55;14,80;49,00;;;;;;;4118,00
08/08/2025;08/08/2025;aFRR;POS_12_16;3,07;6,96;8,07;3,76;6,99;8,04;-8,00;;3,07;6,75;8,07;8,00;;;;;;;4087,00
08/08/2025;08/08/2025;aFRR;POS_16_20;5,08;12,77;15,00;6,51;12,94;15,00;-60,00;;5,08;11,64;15,00;60,00;;;;;;;4100,00
08/08/2025;08/08/2025;aFRR;POS_20_24;9,45;27,67;36,32;12,51;28,06;36,23;-50,00;;9,45;25,05;36,32;50,00;;;;;;;4411,00
08/08/2025;08/08/2025;aFRR;NEG_00_04;0,77;1,72;2,24;0,77;1,86;2,24;-80,00;;0,85;0,95;1,05;80,00;;;;;;;3457,00
08/08/2025;08/08/2025;aFRR;NEG_04_08;0,60;2,65;3,74;0,60;2,86;3,74;-80,00;;0,95;1,48;2,16;80,00;;;;;;;3672,00
08/08/2025;08/08/2025;aFRR;NEG_08_12;7,20;20,68;27,62;7,20;21,78;27,62;-80,00;;10,39;14,30;16,47;80,00;;;;;;;3309,00
08/08/2025;08/08/2025;aFRR;NEG_12_16;16,31;53,42;69,68;16,31;55,42;69,68;-80,00;;21,27;41,38;46,00;80,00;;;;;;;3370,00
08/08/2025;08/08/2025;aFRR;NEG_16_20;5,22;14,25;18,83;5,22;15,02;18,83;-80,00;;6,48;9,76;11,99;80,00;;;;;;;3206,00
08/08/2025;08/08/2025;aFRR;NEG_20_24;0,31;0,84;1,03;0,32;0,87;1,03;-80,00;;0,31;0,66;0,77;80,00;;;;;;;4004,00
09/08/2025;09/08/2025;aFRR;POS_00_04;1,54;4,11;5,83;1,61;4,17;5,83;-37,00;;1,54;3,62;5,72;37,00;;;;;;;4143,00
09/08/2025;09/08/2025;aFRR;POS_04_08;2,90;7,04;8,03;3,35;7,10;8,03;-63,00;;2,90;6,60;7,91;63,00;;;;;;;4096,00
09/08/2025;09/08/2025;aFRR;POS_08_12;4,81;11,32;12,11;5,58;11,45;12,11;-2,00;;4,81;10,21;12,00;2,00;;;;;;;4247,00
09/08/2025;09/08/2025;aFRR;POS_12_16;2,44;6,20;6,62;3,02;6,28;6,62;15,00;;2,44;5,46;6,60;-15,00;;;;;;;4369,00
09/08/2025;09/08/2025;aFRR;POS_16_20;5,52;11,47;12,74;5,63;11,53;12,74;34,00;;5,52;10,85;12,57;-34,00;;;;;;;4354,00
09/08/2025;09/08/2025;aFRR;POS_20_24;12,10;23,78;28,19;13,59;23,85;27,80;80,00;;12,10;22,75;28,19;-80,00;;;;;;;4376,00
09/08/2025;09/08/2025;aFRR;NEG_00_04;0,50;1,43;1,87;0,50;1,53;1,87;-80,00;;0,56;0,91;1,05;80,00;;;;;;;3519,00
09/08/2025;09/08/2025;aFRR;NEG_04_08;0,50;2,08;2,63;0,50;2,19;2,63;-80,00;;0,84;1,50;1,95;80,00;;;;;;;3626,00
09/08/2025;09/08/2025;aFRR;NEG_08_12;7,14;26,02;41,62;8,98;27,80;41,62;-80,00;;7,14;15,26;26,88;80,00;;;;;;;3405,00
09/08/2025;09/08/2025;aFRR;NEG_12_16;19,16;62,34;82,01;19,16;64,46;82,01;-74,00;;20,44;49,30;79,75;74,00;;;;;;;3456,00
09/08/2025;09/08/2025;aFRR;NEG_16_20;4,84;18,20;30,72;6,12;19,49;30,72;-80,00;;4,84;10,77;24,79;80,00;;;;;;;3264,00
09/08/2025;09/08/2025;aFRR;NEG_20_24;0,29;0,89;1,29;0,39;0,93;1,29;-80,00;;0,29;0,66;0,77;80,00;;;;;;;3694,00
10/08/2025;10/08/2025;aFRR;POS_00_04;1,51;4,18;4,99;2,41;4,18;4,99;38,00;;1,51;4,18;4,99;-38,00;;;;;;;4254,00
10/08/2025;10/08/2025;aFRR;POS_04_08;2,44;6,39;7,00;3,31;6,51;7,00;-76,00;;2,44;5,68;6,94;76,00;;;;;;;4148,00
10/08/2025;10/08/2025;aFRR;POS_08_12;3,92;9,34;10,05;5,00;9,51;10,05;-78,00;;3,92;8,31;9,93;78,00;;;;;;;4210,00
10/08/2025;10/08/2025;aFRR;POS_12_16;2,23;5,25;5,84;2,73;5,35;5,84;-80,00;;2,23;4,65;5,65;80,00;;;;;;;4325,00
10/08/2025;10/08/2025;aFRR;POS_16_20;3,97;9,91;10,68;5,26;10,05;10,68;-48,00;;3,97;8,93;10,68;48,00;;;;;;;4374,00
10/08/2025;10/08/2025;aFRR;POS_20_24;8,02;20,10;22,14;10,40;20,35;22,14;10,00;;8,02;17,67;22,13;-10,00;;;;;;;4618,00
10/08/2025;10/08/2025;aFRR;NEG_00_04;0,50;2,03;3,47;0,90;2,24;3,47;-80,00;;0,50;0,91;1,05;80,00;;;;;;;3532,00
10/08/2025;10/08/2025;aFRR;NEG_04_08;0,62;2,88;5,26;1,50;3,11;5,26;-80,00;;0,62;1,63;2,50;80,00;;;;;;;3316,00
10/08/2025;10/08/2025;aFRR;NEG_08_12;12,65;39,12;64,80;17,69;41,33;64,80;-80,00;;12,65;25,32;55,14;80,00;;;;;;;3470,00
10/08/2025;10/08/2025;aFRR;NEG_12_16;28,95;78,33;99,42;30,75;79,67;99,42;-66,00;;28,95;69,83;99,00;66,00;;;;;;;3575,00
10/08/2025;10/08/2025;aFRR;NEG_16_20;7,94;26,12;41,38;11,52;27,24;41,38;-80,00;;7,94;19,81;29,92;80,00;;;;;;;3363,00
10/08/2025;10/08/2025;aFRR;NEG_20_24;0,37;0,96;1,30;0,48;1,02;1,30;-80,00;;0,37;0,68;0,82;80,00;;;;;;;3999,00
11/08/2025;11/08/2025;aFRR;POS_00_04;1,79;3,83;4,50;2,41;3,83;4,50;-22,00;;1,79;3,82;4,49;22,00;;;;;;;4234,00
11/08/2025;11/08/2025;aFRR;POS_04_08;2,36;8,13;10,90;5,08;8,44;10,90;-80,00;;2,36;6,34;10,48;80,00;;;;;;;4217,00
11/08/2025;11/08/2025;aFRR;POS_08_12;3,11;12,31;16,00;7,66;12,94;16,00;-80,00;;3,11;8,24;11,32;80,00;;;;;;;4266,00
