DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
16/04/2022;16/04/2022;aFRR;NEG_08_12;2,93;9,22;12,63;2,93;9,52;12,63;22,00;3,50;5,81;12,00;-22,00;3995,00
16/04/2022;16/04/2022;aFRR;NEG_12_16;9,60;49,58;89,43;14,00;52,01;89,43;0,00;9,60;24,87;77,08;0,00;3882,00
16/04/2022;16/04/2022;aFRR;NEG_16_20;2,63;9,72;18,80;2,73;10,06;18,80;-7,00;2,63;6,43;15,20;7,00;3781,00
16/04/2022;16/04/2022;aFRR;NEG_20_24;0,60;1,92;3,00;0,79;1,96;3,00;2,00;0,60;1,46;3,00;-2,00;4315,00
17/04/2022;17/04/2022;aFRR;POS_00_04;1,38;2,56;3,05;2,00;2,58;3,05;68,00;1,38;2,25;3,01;-68,00;4550,00
17/04/2022;17/04/2022;aFRR;POS_04_08;2,58;6,04;6,82;4,68;6,14;6,82;-23,00;2,58;5,13;6,75;23,00;5070,00
17/04/2022;17/04/2022;aFRR;POS_08_12;3,28;7,50;8,49;5,90;7,65;8,49;-42,00;3,28;6,20;8,43;42,00;4407,00
17/04/2022;17/04/2022;aFRR;POS_12_16;2,24;5,61;7,27;2,24;5,64;7,27;59,00;2,88;5,21;6,87;-59,00;4424,00
17/04/2022;17/04/2022;aFRR;POS_16_20;5,10;14,84;16,48;11,12;15,13;16,48;-51,00;5,10;12,56;16,31;51,00;4482,00
17/04/2022;17/04/2022;aFRR;POS_20_24;4,15;14,61;21,24;8,53;14,84;21,24;-80,00;4,15;12,92;20,25;80,00;4906,00
17/04/2022;17/04/2022;aFRR;NEG_00_04;1,60;3,29;3,89;1,88;3,32;3,89;30,00;1,60;2,95;3,84;-30,00;4100,00
17/04/2022;17/04/2022;aFRR;NEG_04_08;1,00;2,82;3,49;1,33;2,88;3,49;4,00;1,00;2,18;3,37;-4,00;3875,00
17/04/2022;17/04/2022;aFRR;NEG_08_12;3,99;12,91;21,70;4,55;13,19;21,70;6,00;3,99;9,96;20,00;-6,00;3860,00
17/04/2022;17/04/2022;aFRR;NEG_12_16;14,00;75,59;100,02;14,00;78,21;100,02;-5,00;16,00;49,56;88,48;5,00;3812,00
17/04/2022;17/04/2022;aFRR;NEG_16_20;4,24;17,85;32,36;4,24;18,46;32,36;0,00;4,36;11,73;29,30;0,00;3861,00
17/04/2022;17/04/2022;aFRR;NEG_20_24;1,00;2,01;2,84;1,00;2,03;2,84;43,00;1,00;1,87;2,82;-43,00;4079,00
18/04/2022;18/04/2022;aFRR;POS_00_04;1,13;2,34;3,05;1,25;2,35;3,05;48,00;1,13;2,13;3,01;-48,00;4910,00
18/04/2022;18/04/2022;aFRR;POS_04_08;2,40;5,17;6,14;4,00;5,22;6,14;-22,00;2,40;4,72;6,05;22,00;4902,00
18/04/2022;18/04/2022;aFRR;POS_08_12;3,17;6,89;9,30;5,00;6,98;9,30;-80,00;3,17;6,28;8,26;80,00;4404,00
18/04/2022;18/04/2022;aFRR;POS_12_16;1,92;5,09;6,85;3,00;5,14;6,85;47,00;1,92;4,37;6,50;-47,00;4287,00
18/04/2022;18/04/2022;aFRR;POS_16_20;4,81;11,94;14,92;8,00;11,98;14,92;-39,00;4,81;11,63;14,72;39,00;4356,00
18/04/2022;18/04/2022;aFRR;POS_20_24;3,91;15,46;18,18;8,53;15,83;18,18;-36,00;3,91;12,30;18,05;36,00;4964,00
18/04/2022;18/04/2022;aFRR;NEG_00_04;1,40;2,90;3,60;1,40;2,90;3,60;80,00;1,60;2,94;3,60;-80,00;4143,00
18/04/2022;18/04/2022;aFRR;NEG_04_08;1,00;2,30;3,00;1,20;2,31;3,00;44,00;1,00;2,18;3,00;-44,00;4186,00
18/04/2022;18/04/2022;aFRR;NEG_08_12;4,55;13,14;20,00;4,55;13,20;19,89;32,00;4,89;12,41;20,00;-32,00;3996,00
18/04/2022;18/04/2022;aFRR;NEG_12_16;14,00;64,16;91,67;14,00;64,59;91,67;48,00;21,49;58,24;90,00;-48,00;4100,00
18/04/2022;18/04/2022;aFRR;NEG_16_20;4,24;16,50;23,00;4,24;16,69;23,00;40,00;5,56;14,12;22,42;-40,00;4120,00
18/04/2022;18/04/2022;aFRR;NEG_20_24;0,50;1,82;2,50;0,50;1,82;2,50;47,00;1,00;1,90;2,49;-47,00;4012,00
19/04/2022;19/04/2022;aFRR;POS_00_04;1,11;2,85;4,29;2,00;2,90;4,29;-56,00;1,11;2,48;4,16;56,00;4413,00
19/04/2022;19/04/2022;aFRR;POS_04_08;2,24;9,34;13,93;5,50;9,77;13,93;-38,00;2,24;5,75;13,10;38,00;4643,00
19/04/2022;19/04/2022;aFRR;POS_08_12;2,97;13,72;20,75;7,23;14,52;20,75;-80,00;2,97;7,78;16,89;80,00;4274,00
19/04/2022;19/04/2022;aFRR;POS_12_16;1,26;6,40;11,51;3,96;6,63;11,51;-80,00;1,26;4,69;10,11;80,00;3649,00
19/04/2022;19/04/2022;aFRR;POS_16_20;4,35;19,03;24,03;11,12;20,08;24,03;-80,00;4,35;11,76;20,02;80,00;4183,00
19/04/2022;19/04/2022;aFRR;POS_20_24;4,08;16,86;20,82;8,53;17,20;20,82;-66,00;4,08;14,21;20,80;66,00;4515,00
19/04/2022;19/04/2022;aFRR;NEG_00_04;1,30;2,58;3,64;1,30;2,56;3,64;59,00;2,30;2,94;3,53;-59,00;3813,00
19/04/2022;19/04/2022;aFRR;NEG_04_08;0,78;1,93;2,76;0,80;1,93;2,76;10,00;0,78;1,95;2,70;-10,00;3671,00
19/04/2022;19/04/2022;aFRR;NEG_08_12;4,26;7,69;12,00;4,98;7,69;9,85;80,00;4,26;7,69;12,00;-80,00;3647,00
19/04/2022;19/04/2022;aFRR;NEG_12_16;14,00;29,41;37,28;14,00;29,46;37,28;72,00;15,15;28,68;37,27;-72,00;3592,00
19/04/2022;19/04/2022;aFRR;NEG_16_20;4,00;9,26;13,00;4,00;9,26;13,00;35,00;5,37;9,22;13,00;-35,00;3964,00
19/04/2022;19/04/2022;aFRR;NEG_20_24;0,40;1,61;1,98;0,40;1,60;1,98;64,00;0,88;1,64;1,95;-64,00;3679,00
20/04/2022;20/04/2022;aFRR;POS_00_04;1,11;3,02;4,00;2,00;3,08;4,00;-45,00;1,11;2,52;3,91;45,00;3952,00
20/04/2022;20/04/2022;aFRR;POS_04_08;2,24;10,02;13,75;5,58;10,51;13,75;-80,00;2,24;6,56;11,40;80,00;4223,00
20/04/2022;20/04/2022;aFRR;POS_08_12;2,97;14,18;19,54;7,23;15,16;19,54;-80,00;2,97;7,08;11,66;80,00;4219,00
20/04/2022;20/04/2022;aFRR;POS_12_16;2,21;11,81;119,30;5,00;12,79;119,30;-80,00;2,21;4,82;8,63;80,00;3913,00
20/04/2022;20/04/2022;aFRR;POS_16_20;4,35;18,08;22,02;11,12;19,09;22,02;-80,00;4,35;10,81;14,66;80,00;4295,00
20/04/2022;20/04/2022;aFRR;POS_20_24;5,14;15,51;17,90;8,53;15,87;17,90;-80,00;5,14;13,02;17,12;80,00;4567,00
20/04/2022;20/04/2022;aFRR;NEG_00_04;1,20;2,25;3,00;1,20;2,24;2,90;80,00;1,46;2,41;3,00;-80,00;3772,00
20/04/2022;20/04/2022;aFRR;NEG_04_08;0,78;2,11;10,31;0,91;2,12;10,31;6,00;0,78;2,04;6,00;-6,00;3561,00
20/04/2022;20/04/2022;aFRR;NEG_08_12;2,21;5,64;7,51;2,21;5,62;6,76;80,00;3,00;6,02;7,51;-80,00;3497,00
20/04/2022;20/04/2022;aFRR;NEG_12_16;7,71;21,24;26,00;7,71;21,25;24,46;80,00;15,00;21,18;26,00;-80,00;3593,00
20/04/2022;20/04/2022;aFRR;NEG_16_20;2,92;6,68;7,95;2,92;6,67;7,80;80,00;5,50;6,81;7,95;-80,00;3566,00
20/04/2022;20/04/2022;aFRR;NEG_20_24;0,65;1,48;3,00;0,65;1,45;3,00;-51,00;0,84;1,64;3,00;51,00;3724,00
21/04/2022;21/04/2022;aFRR;POS_00_04;1,11;19,69;111,20;2,00;22,09;111,20;-80,00;1,11;3,29;5,81;80,00;3778,00
21/04/2022;21/04/2022;aFRR;POS_04_08;3,16;10,82;16,00;7,73;11,03;16,00;-80,00;3,16;9,30;12,29;80,00;4378,00
21/04/2022;21/04/2022;aFRR;POS_08_12;1,66;14,77;19,00;10,98;15,25;19,00;-80,00;1,66;11,29;16,62;80,00;4438,00
21/04/2022;21/04/2022;aFRR;POS_12_16;0,98;29,10;236,84;5,80;32,08;236,84;-80,00;0,98;7,62;12,28;80,00;3956,00
21/04/2022;21/04/2022;aFRR;POS_16_20;2,49;16,59;19,50;8,00;17,11;19,50;-80,00;2,49;12,94;18,90;80,00;4515,00
21/04/2022;21/04/2022;aFRR;POS_20_24;4,96;14,30;16,75;9,80;14,52;16,75;-72,00;4,96;12,61;16,58;72,00;4402,00
21/04/2022;21/04/2022;aFRR;NEG_00_04;0,95;1,89;2,50;0,95;1,89;2,50;1,00;0,97;1,93;2,50;-1,00;3759,00
21/04/2022;21/04/2022;aFRR;NEG_04_08;0,97;3,07;4,70;1,50;3,26;4,70;-80,00;0,97;1,88;2,48;80,00;3591,00
21/04/2022;21/04/2022;aFRR;NEG_08_12;1,42;6,20;35,00;1,42;6,45;35,00;-80,00;2,04;4,43;5,60;80,00;3641,00
21/04/2022;21/04/2022;aFRR;NEG_12_16;5,17;28,18;236,24;5,17;29,91;236,24;-80,00;7,60;16,37;20,78;80,00;3205,00
21/04/2022;21/04/2022;aFRR;NEG_16_20;1,75;5,23;16,22;1,75;5,25;16,22;-80,00;2,60;5,07;6,10;80,00;3642,00
21/04/2022;21/04/2022;aFRR;NEG_20_24;0,63;1,68;2,18;0,99;1,73;2,18;-80,00;0,63;1,32;1,80;80,00;3521,00
22/04/2022;22/04/2022;aFRR;POS_00_04;1,60;18,95;34,09;7,80;20,35;34,09;-80,00;1,60;9,73;22,87;80,00;4510,00
22/04/2022;22/04/2022;aFRR;POS_04_08;3,17;13,09;25,00;7,20;13,60;25,00;-80,00;3,17;9,56;13,83;80,00;4525,00
22/04/2022;22/04/2022;aFRR;POS_08_12;3,15;15,40;31,41;7,60;15,74;31,41;-80,00;3,15;13,00;19,48;80,00;3893,00
22/04/2022;22/04/2022;aFRR;POS_12_16;2,56;36,35;65,78;15,00;39,55;65,78;-80,00;2,56;14,15;33,42;80,00;4181,00
22/04/2022;22/04/2022;aFRR;POS_16_20;4,28;15,78;22,52;8,78;16,26;22,52;-80,00;4,28;12,45;16,22;80,00;4063,00
22/04/2022;22/04/2022;aFRR;POS_20_24;5,00;13,28;16,00;7,54;13,44;16,00;-72,00;5,00;12,10;15,93;72,00;4454,00
22/04/2022;22/04/2022;aFRR;NEG_00_04;0,84;2,40;4,13;1,38;2,43;4,13;27,00;0,84;2,09;4,00;-27,00;3773,00
22/04/2022;22/04/2022;aFRR;NEG_04_08;1,00;4,20;8,76;1,12;4,34;8,76;23,00;1,00;2,65;7,28;-23,00;3834,00
22/04/2022;22/04/2022;aFRR;NEG_08_12;1,66;14,56;23,38;3,90;16,18;23,38;-80,00;1,66;3,44;4,59;80,00;4003,00
22/04/2022;22/04/2022;aFRR;NEG_12_16;5,86;57,82;87,99;14,00;63,90;87,99;-80,00;5,86;15,52;25,07;80,00;4007,00
22/04/2022;22/04/2022;aFRR;NEG_16_20;1,82;9,34;17,09;3,04;9,79;17,09;-80,00;1,82;6,29;12,89;80,00;4026,00
22/04/2022;22/04/2022;aFRR;NEG_20_24;0,60;1,97;3,40;0,85;2,01;3,40;7,00;0,60;1,58;3,00;-7,00;4067,00
23/04/2022;23/04/2022;aFRR;POS_00_04;2,60;11,87;16,50;2,60;11,88;15,19;80,00;3,54;11,57;16,50;-80,00;4866,00
23/04/2022;23/04/2022;aFRR;POS_04_08;5,73;11,12;13,34;8,00;11,24;13,34;14,00;5,73;9,86;13,04;-14,00;4898,00
23/04/2022;23/04/2022;aFRR;POS_08_12;7,95;13,89;16,50;9,10;13,94;16,50;31,00;7,95;13,28;16,32;-31,00;4253,00
23/04/2022;23/04/2022;aFRR;POS_12_16;6,87;22,86;29,12;12,90;22,91;29,12;43,00;6,87;22,18;28,88;-43,00;4262,00
23/04/2022;23/04/2022;aFRR;POS_16_20;7,26;15,58;23,11;10,51;15,85;23,11;-80,00;7,26;13,56;17,82;80,00;4422,00
23/04/2022;23/04/2022;aFRR;POS_20_24;6,16;13,44;19,11;8,40;13,65;19,11;-80,00;6,16;11,88;14,62;80,00;4743,00
23/04/2022;23/04/2022;aFRR;NEG_00_04;1,24;2,69;4,00;1,54;2,69;4,00;80,00;1,24;2,69;4,00;-80,00;3770,00
23/04/2022;23/04/2022;aFRR;NEG_04_08;1,70;4,81;7,50;2,70;4,84;6,62;80,00;1,70;4,44;7,50;-80,00;3790,00
23/04/2022;23/04/2022;aFRR;NEG_08_12;2,25;20,54;33,73;4,23;21,91;33,73;-21,00;2,25;7,97;33,01;21,00;3698,00
23/04/2022;23/04/2022;aFRR;NEG_12_16;12,32;75,58;103,49;15,90;79,44;103,49;-80,00;12,32;48,46;80,00;80,00;3670,00
23/04/2022;23/04/2022;aFRR;NEG_16_20;4,32;18,50;28,97;4,32;19,28;28,97;-11,00;4,70;11,25;25,00;11,00;3714,00
23/04/2022;23/04/2022;aFRR;NEG_20_24;1,00;2,43;3,40;1,00;2,46;3,40;68,00;1,04;1,95;3,00;-68,00;4157,00
24/04/2022;24/04/2022;aFRR;POS_00_04;4,69;8,22;9,89;6,00;8,23;9,89;56,00;4,69;8,12;9,78;-56,00;4920,00
24/04/2022;24/04/2022;aFRR;POS_04_08;4,68;8,29;9,98;6,00;8,32;9,98;-27,00;4,68;8,02;9,85;27,00;4788,00
24/04/2022;24/04/2022;aFRR;POS_08_12;6,34;10,53;12,62;7,51;10,53;12,62;-15,00;6,34;10,47;12,62;15,00;4386,00
24/04/2022;24/04/2022;aFRR;POS_12_16;2,89;14,72;18,18;2,89;14,72;18,18;66,00;8,83;14,80;18,03;-66,00;4393,00
24/04/2022;24/04/2022;aFRR;POS_16_20;7,56;16,09;19,82;9,76;16,56;19,82;-80,00;7,56;12,65;17,27;80,00;4526,00
24/04/2022;24/04/2022;aFRR;POS_20_24;6,56;14,46;19,89;8,67;14,87;19,89;-80,00;6,56;11,45;14,48;80,00;4862,00
24/04/2022;24/04/2022;aFRR;NEG_00_04;1,54;6,63;13,42;1,54;6,89;13,42;14,00;1,64;3,98;13,00;-14,00;3767,00
24/04/2022;24/04/2022;aFRR;NEG_04_08;2,87;7,85;11,22;2,87;8,03;11,22;18,00;3,05;6,02;11,21;-18,00;3756,00
24/04/2022;24/04/2022;aFRR;NEG_08_12;4,80;22,25;29,82;7,00;22,78;29,82;27,00;4,80;15,97;29,11;-27,00;3755,00
24/04/2022;24/04/2022;aFRR;NEG_12_16;15,89;70,35;88,24;30,00;71,55;88,24;3,00;15,89;57,61;88,00;-3,00;3889,00
24/04/2022;24/04/2022;aFRR;NEG_16_20;7,00;16,53;20,68;7,00;16,71;20,68;61,00;7,00;13,91;20,00;-61,00;3747,00
24/04/2022;24/04/2022;aFRR;NEG_20_24;0,10;1,95;2,85;0,10;1,94;2,85;37,00;1,24;2,14;2,80;-37,00;3875,00
25/04/2022;25/04/2022;aFRR;POS_00_04;3,13;7,23;9,50;5,50;7,37;9,50;-80,00;3,13;6,24;8,84;80,00;4708,00
25/04/2022;25/04/2022;aFRR;POS_04_08;2,76;11,23;15,33;6,07;11,78;15,33;-80,00;2,76;7,36;12,88;80,00;4553,00
25/04/2022;25/04/2022;aFRR;POS_08_12;1,81;16,02;22,55;7,51;16,88;22,55;-80,00;1,81;9,60;16,35;80,00;4283,00
25/04/2022;25/04/2022;aFRR;POS_12_16;2,36;12,35;17,97;9,00;12,71;17,97;-80,00;2,36;9,88;14,14;80,00;4252,00
25/04/2022;25/04/2022;aFRR;POS_16_20;2,76;20,62;27,36;9,76;21,57;27,36;-80,00;2,76;13,91;19,32;80,00;4255,00
25/04/2022;25/04/2022;aFRR;POS_20_24;1,93;19,70;24,70;8,70;20,21;24,70;-67,00;1,93;15,97;24,05;67,00;4514,00
25/04/2022;25/04/2022;aFRR;NEG_00_04;1,64;4,96;7,26;1,64;5,08;7,26;35,00;2,01;3,47;7,23;-35,00;3761,00
25/04/2022;25/04/2022;aFRR;NEG_04_08;2,61;5,16;7,22;2,61;5,19;7,22;39,00;2,93;4,74;6,66;-39,00;3619,00
25/04/2022;25/04/2022;aFRR;NEG_08_12;0,92;13,66;17,50;7,00;14,04;17,50;-46,00;0,92;10,54;17,34;46,00;3662,00
25/04/2022;25/04/2022;aFRR;NEG_12_16;1,92;30,45;37,69;20,00;31,17;37,69;-36,00;1,92;24,31;36,88;36,00;3830,00
25/04/2022;25/04/2022;aFRR;NEG_16_20;0,92;9,39;12,30;5,50;9,46;12,27;-44,00;0,92;8,79;12,30;44,00;3558,00
25/04/2022;25/04/2022;aFRR;NEG_20_24;0,87;1,67;2,14;1,00;1,68;2,14;-15,00;0,87;1,63;2,13;15,00;3602,00
26/04/2022;26/04/2022;aFRR;POS_00_04;2,88;6,16;7,76;3,80;6,20;7,76;-80,00;2,88;5,92;7,50;80,00;4445,00
26/04/2022;26/04/2022;aFRR;POS_04_08;5,48;10,56;12,61;7,90;10,62;12,60;28,00;5,48;9,90;12,61;-28,00;4411,00
26/04/2022;26/04/2022;aFRR;POS_08_12;7,78;16,19;19,59;10,91;16,30;19,58;28,00;7,78;14,77;19,59;-28,00;4275,00
26/04/2022;26/04/2022;aFRR;POS_12_16;4,12;11,13;12,86;9,00;11,25;12,86;-38,00;4,12;10,15;12,80;38,00;4203,00
26/04/2022;26/04/2022;aFRR;POS_16_20;8,18;19,95;22,31;14,36;20,20;22,31;-31,00;8,18;17,65;22,09;31,00;4469,00
26/04/2022;26/04/2022;aFRR;POS_20_24;10,00;17,53;20,24;12,97;17,62;20,24;31,00;10,00;16,43;20,24;-31,00;4709,00
26/04/2022;26/04/2022;aFRR;NEG_00_04;2,01;3,32;4,05;2,12;3,33;4,05;7,00;2,01;3,20;4,00;-7,00;3811,00
26/04/2022;26/04/2022;aFRR;NEG_04_08;1,10;3,27;4,10;1,99;3,28;4,05;80,00;1,10;3,16;4,10;-80,00;3936,00
26/04/2022;26/04/2022;aFRR;NEG_08_12;2,43;7,93;9,67;5,80;7,98;9,65;19,00;2,43;7,32;9,67;-19,00;4020,00
26/04/2022;26/04/2022;aFRR;NEG_12_16;9,44;18,29;22,73;14,13;18,26;22,73;54,00;9,44;18,78;22,45;-54,00;4126,00
26/04/2022;26/04/2022;aFRR;NEG_16_20;2,77;5,53;6,92;3,98;5,54;6,92;70,00;2,77;5,51;6,87;-70,00;4160,00
26/04/2022;26/04/2022;aFRR;NEG_20_24;0,11;1,21;1,53;0,11;1,21;1,53;65,00;0,71;1,20;1,52;-65,00;4182,00
27/04/2022;27/04/2022;aFRR;POS_00_04;2,93;5,14;5,86;3,91;5,15;5,86;32,00;2,93;4,97;5,84;-32,00;4435,00
27/04/2022;27/04/2022;aFRR;POS_04_08;5,03;9,53;11,07;6,35;9,57;11,07;53,00;5,03;8,89;10,96;-53,00;4234,00
27/04/2022;27/04/2022;aFRR;POS_08_12;8,32;15,23;25,48;9,87;15,08;17,76;80,00;8,32;18,01;25,48;-80,00;4153,00
27/04/2022;27/04/2022;aFRR;POS_12_16;4,60;9,31;10,74;6,03;9,39;10,74;-54,00;4,60;8,65;10,68;54,00;4283,00
27/04/2022;27/04/2022;aFRR;POS_16_20;9,38;17,53;19,03;11,24;17,66;19,03;28,00;9,38;15,95;19,03;-28,00;4529,00
27/04/2022;27/04/2022;aFRR;POS_20_24;7,90;15,33;17,43;10,20;15,42;17,43;28,00;7,90;14,16;17,43;-28,00;4692,00
27/04/2022;27/04/2022;aFRR;NEG_00_04;1,26;2,14;2,99;1,35;2,13;2,70;80,00;1,26;2,29;2,99;-80,00;4094,00
27/04/2022;27/04/2022;aFRR;NEG_04_08;1,00;2,12;2,76;1,00;2,12;2,76;54,00;1,23;2,24;2,75;-54,00;4105,00
27/04/2022;27/04/2022;aFRR;NEG_08_12;3,06;5,03;6,22;3,50;5,01;6,22;-49,00;3,06;5,20;6,21;49,00;4012,00
27/04/2022;27/04/2022;aFRR;NEG_12_16;6,86;12,76;14,46;8,27;12,82;14,46;27,00;6,86;12,08;14,33;-27,00;4090,00
27/04/2022;27/04/2022;aFRR;NEG_16_20;1,98;3,57;4,18;2,52;3,59;4,08;80,00;1,98;3,35;4,18;-80,00;4090,00
27/04/2022;27/04/2022;aFRR;NEG_20_24;0,46;0,93;1,09;0,56;0,93;1,09;-73,00;0,46;0,87;1,08;73,00;4225,00
28/04/2022;28/04/2022;aFRR;POS_00_04;2,06;4,08;4,82;2,86;4,09;4,82;72,00;2,06;3,78;4,82;-72,00;3929,00
28/04/2022;28/04/2022;aFRR;POS_04_08;4,33;8,43;9,29;5,40;8,51;9,29;-24,00;4,33;7,71;9,26;24,00;4687,00
28/04/2022;28/04/2022;aFRR;POS_08_12;7,00;13,85;15,10;8,66;13,98;15,10;24,00;7,00;12,18;14,98;-24,00;4584,00
28/04/2022;28/04/2022;aFRR;POS_12_16;3,69;7,81;9,18;5,24;7,85;8,70;80,00;3,69;7,25;9,18;-80,00;4318,00
28/04/2022;28/04/2022;aFRR;POS_16_20;7,35;15,14;16,14;9,28;15,35;16,14;-49,00;7,35;13,43;16,12;49,00;4471,00
28/04/2022;28/04/2022;aFRR;POS_20_24;6,61;13,68;14,64;8,50;13,84;14,64;-3,00;6,61;12,03;14,61;3,00;4627,00
28/04/2022;28/04/2022;aFRR;NEG_00_04;0,48;1,70;2,51;0,90;1,71;2,00;80,00;0,48;1,65;2,51;-80,00;4056,00
28/04/2022;28/04/2022;aFRR;NEG_04_08;0,70;1,67;2,26;0,70;1,67;1,97;80,00;0,81;1,69;2,26;-80,00;3860,00
28/04/2022;28/04/2022;aFRR;NEG_08_12;1,86;3,99;4,43;2,60;4,02;4,43;7,00;1,86;3,68;4,43;-7,00;3675,00
28/04/2022;28/04/2022;aFRR;NEG_12_16;4,91;11,38;15,80;6,11;11,43;15,80;-42,00;4,91;10,96;15,50;42,00;3815,00
28/04/2022;28/04/2022;aFRR;NEG_16_20;1,00;2,56;3,12;1,30;2,59;3,12;-30,00;1,00;2,32;3,09;30,00;3823,00
28/04/2022;28/04/2022;aFRR;NEG_20_24;0,35;0,74;0,85;0,46;0,75;0,85;52,00;0,35;0,66;0,85;-52,00;4025,00
29/04/2022;29/04/2022;aFRR;POS_00_04;1,47;3,78;4,19;3,08;3,84;4,19;-8,00;1,47;3,22;4,19;8,00;3932,00
29/04/2022;29/04/2022;aFRR;POS_04_08;3,80;7,70;9,09;5,47;7,81;9,09;-80,00;3,80;6,92;8,48;80,00;4208,00
29/04/2022;29/04/2022;aFRR;POS_08_12;6,55;12,60;14,27;10,28;12,73;14,27;-53,00;6,55;11,53;14,13;53,00;4680,00
29/04/2022;29/04/2022;aFRR;POS_12_16;3,32;6,97;7,94;5,00;7,07;7,94;-80,00;3,32;6,29;7,94;80,00;4307,00
29/04/2022;29/04/2022;aFRR;POS_16_20;6,77;13,89;16,02;10,41;14,10;16,02;-80,00;6,77;12,35;14,96;80,00;4383,00
29/04/2022;29/04/2022;aFRR;POS_20_24;6,09;12,18;14,08;9,10;12,35;14,08;-80,00;6,09;10,94;13,29;80,00;4803,00
29/04/2022;29/04/2022;aFRR;NEG_00_04;0,49;1,36;1,79;0,49;1,37;1,79;38,00;0,65;1,26;1,76;-38,00;4002,00
29/04/2022;29/04/2022;aFRR;NEG_04_08;0,49;1,31;1,84;0,49;1,31;1,84;13,00;0,65;1,28;1,80;-13,00;3977,00
29/04/2022;29/04/2022;aFRR;NEG_08_12;1,60;3,11;4,00;1,99;3,17;4,00;-80,00;1,60;2,70;3,34;80,00;3860,00
29/04/2022;29/04/2022;aFRR;NEG_12_16;4,95;10,43;12,20;6,99;10,54;12,20;-80,00;4,95;9,71;12,16;80,00;4070,00
29/04/2022;29/04/2022;aFRR;NEG_16_20;0,97;2,13;2,63;1,49;2,18;2,63;-80,00;0,97;1,85;2,40;80,00;3965,00
29/04/2022;29/04/2022;aFRR;NEG_20_24;0,00;0,57;0,76;0,39;0,58;0,76;-31,00;0,00;0,53;0,74;31,00;4063,00
30/04/2022;30/04/2022;aFRR;POS_00_04;1,58;3,44;13,00;2,03;3,50;13,00;-80,00;1,58;3,03;3,84;80,00;4291,00
30/04/2022;30/04/2022;aFRR;POS_04_08;3,86;7,19;8,34;6,00;7,29;8,34;-80,00;3,86;6,57;8,03;80,00;4876,00
30/04/2022;30/04/2022;aFRR;POS_08_12;5,82;12,01;24,21;8,10;12,19;24,21;-80,00;5,82;10,78;13,12;80,00;3890,00
30/04/2022;30/04/2022;aFRR;POS_12_16;3,15;97,38;1766,68;4,00;110,52;1766,68;-80,00;3,15;5,85;7,85;80,00;3019,00
30/04/2022;30/04/2022;aFRR;POS_16_20;6,43;14,16;20,07;10,12;14,46;20,07;-80,00;6,43;11,97;15,12;80,00;4222,00
30/04/2022;30/04/2022;aFRR;POS_20_24;5,38;11,72;15,02;9,00;11,88;15,02;-80,00;5,38;10,56;13,08;80,00;4492,00
30/04/2022;30/04/2022;aFRR;NEG_00_04;0,49;1,81;2,69;0,80;1,84;2,67;7,00;0,49;1,53;2,69;-7,00;4219,00
30/04/2022;30/04/2022;aFRR;NEG_04_08;0,46;1,84;3,38;0,75;1,86;3,38;-5,00;0,46;1,66;3,34;5,00;4072,00
30/04/2022;30/04/2022;aFRR;NEG_08_12;1,10;5,99;24,04;2,00;6,34;24,04;-80,00;1,10;3,51;9,44;80,00;2999,00
30/04/2022;30/04/2022;aFRR;NEG_12_16;4,64;17,73;51,42;6,99;18,34;51,09;-70,00;4,64;13,31;51,42;70,00;3086,00
30/04/2022;30/04/2022;aFRR;NEG_16_20;0,86;3,46;6,93;0,89;3,61;6,93;-40,00;0,86;2,26;5,79;40,00;3729,00
30/04/2022;30/04/2022;aFRR;NEG_20_24;0,00;0,96;2,00;0,30;0,99;2,00;-54,00;0,00;0,76;2,00;54,00;3759,00
01/05/2022;01/05/2022;aFRR;POS_00_04;1,27;4,02;6,91;2,90;4,14;6,91;-80,00;1,27;3,15;4,81;80,00;4072,00
01/05/2022;01/05/2022;aFRR;POS_04_08;3,23;6,17;7,22;4,76;6,20;7,22;-51,00;3,23;6,01;7,21;51,00;4558,00
01/05/2022;01/05/2022;aFRR;POS_08_12;4,72;11,83;16,85;7,00;12,00;16,85;-80,00;4,72;10,67;13,05;80,00;4374,00
01/05/2022;01/05/2022;aFRR;POS_12_16;3,10;39,37;84,00;6,50;43,38;84,00;-80,00;3,10;11,23;28,37;80,00;4816,00
01/05/2022;01/05/2022;aFRR;POS_16_20;6,91;13,38;16,20;10,00;13,48;16,20;-80,00;6,91;12,62;15,61;80,00;4385,00
