DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
14/03/2023;14/03/2023;aFRR;POS_00_04;0,85;1,75;2,10;1,00;1,75;2,10;38,00;0,85;1,67;2,08;-38,00;4014,00
14/03/2023;14/03/2023;aFRR;POS_04_08;1,12;3,54;4,47;2,00;3,55;4,47;-21,00;1,12;3,42;4,43;21,00;3933,00
14/03/2023;14/03/2023;aFRR;POS_08_12;1,55;5,72;7,15;3,00;5,91;7,15;-80,00;1,55;4,37;5,44;80,00;4120,00
14/03/2023;14/03/2023;aFRR;POS_12_16;0,55;1,31;1,64;0,95;1,33;1,64;-80,00;0,55;1,22;1,57;80,00;3994,00
14/03/2023;14/03/2023;aFRR;POS_16_20;3,52;10,32;14,40;6,31;10,71;14,40;-80,00;3,52;7,74;10,41;80,00;4228,00
14/03/2023;14/03/2023;aFRR;POS_20_24;3,23;7,03;8,26;5,00;7,15;8,26;-77,00;3,23;6,24;8,24;77,00;4335,00
14/03/2023;14/03/2023;aFRR;NEG_00_04;3,00;32,96;48,36;3,00;33,83;48,36;21,00;4,34;23,74;41,00;-21,00;3333,00
14/03/2023;14/03/2023;aFRR;NEG_04_08;2,00;16,85;22,33;2,00;17,31;22,33;54,00;3,07;10,65;20,00;-54,00;3241,00
14/03/2023;14/03/2023;aFRR;NEG_08_12;2,00;7,00;8,40;2,00;7,13;8,40;64,00;2,15;5,06;8,06;-64,00;3379,00
14/03/2023;14/03/2023;aFRR;NEG_12_16;6,80;28,95;36,00;6,80;29,23;35,92;-16,00;7,50;26,46;36,00;16,00;3660,00
14/03/2023;14/03/2023;aFRR;NEG_16_20;1,50;2,96;3,72;1,50;2,99;3,72;52,00;1,55;2,55;3,68;-52,00;3416,00
14/03/2023;14/03/2023;aFRR;NEG_20_24;1,30;2,77;5,11;1,30;2,76;3,68;80,00;1,66;2,96;5,11;-80,00;3333,00
15/03/2023;15/03/2023;aFRR;POS_00_04;0,92;1,76;2,05;0,96;1,77;2,05;-8,00;0,92;1,64;2,05;8,00;3988,00
15/03/2023;15/03/2023;aFRR;POS_04_08;1,81;3,56;4,09;2,00;3,58;4,09;-17,00;1,81;3,43;4,08;17,00;3848,00
15/03/2023;15/03/2023;aFRR;POS_08_12;2,98;5,19;6,13;3,25;5,25;6,13;17,00;2,98;4,63;5,98;-17,00;4039,00
15/03/2023;15/03/2023;aFRR;POS_12_16;0,68;1,38;1,66;0,75;1,39;1,66;10,00;0,68;1,25;1,64;-10,00;3936,00
15/03/2023;15/03/2023;aFRR;POS_16_20;4,48;14,67;20,89;6,55;15,39;20,89;-80,00;4,48;9,81;13,98;80,00;4069,00
15/03/2023;15/03/2023;aFRR;POS_20_24;3,58;7,19;9,32;3,76;7,30;9,32;-80,00;3,58;6,43;8,00;80,00;3904,00
15/03/2023;15/03/2023;aFRR;NEG_00_04;4,00;18,99;24,00;4,00;18,92;22,50;80,00;7,50;20,03;24,00;-80,00;3362,00
15/03/2023;15/03/2023;aFRR;NEG_04_08;4,00;9,56;11,57;4,00;9,56;11,13;80,00;6,50;9,66;11,57;-80,00;3246,00
15/03/2023;15/03/2023;aFRR;NEG_08_12;2,02;4,50;5,20;2,02;4,51;5,20;80,00;3,00;4,30;5,06;-80,00;3445,00
15/03/2023;15/03/2023;aFRR;NEG_12_16;7,54;16,29;23,95;7,54;16,11;19,95;80,00;9,50;19,33;23,95;-80,00;3248,00
15/03/2023;15/03/2023;aFRR;NEG_16_20;1,00;2,24;2,80;1,00;2,25;2,80;37,00;1,49;2,18;2,66;-37,00;3664,00
15/03/2023;15/03/2023;aFRR;NEG_20_24;0,99;2,25;3,00;0,99;2,25;2,70;80,00;1,26;2,26;3,00;-80,00;3828,00
16/03/2023;16/03/2023;aFRR;POS_00_04;0,88;1,72;2,33;1,00;1,72;2,33;-80,00;0,88;1,67;2,18;80,00;4070,00
16/03/2023;16/03/2023;aFRR;POS_04_08;1,79;4,94;22,50;2,43;5,18;22,50;-80,00;1,79;3,31;4,33;80,00;3645,00
16/03/2023;16/03/2023;aFRR;POS_08_12;2,38;6,09;23,40;3,65;6,34;23,40;-80,00;2,38;4,39;5,98;80,00;3263,00
16/03/2023;16/03/2023;aFRR;POS_12_16;0,48;2,08;13,32;0,70;2,18;13,32;-80,00;0,48;1,40;2,24;80,00;3458,00
16/03/2023;16/03/2023;aFRR;POS_16_20;7,34;11,98;14,76;10,00;12,14;14,76;-43,00;7,34;10,72;14,64;43,00;3997,00
16/03/2023;16/03/2023;aFRR;POS_20_24;3,45;6,74;7,90;5,54;6,75;7,90;-32,00;3,45;6,63;7,90;32,00;4632,00
16/03/2023;16/03/2023;aFRR;NEG_00_04;4,00;10,76;15,00;4,00;10,73;15,00;80,00;7,31;11,14;15,00;-80,00;3583,00
16/03/2023;16/03/2023;aFRR;NEG_04_08;2,94;6,03;9,81;2,94;5,92;9,81;-30,00;3,61;6,82;9,80;30,00;3437,00
16/03/2023;16/03/2023;aFRR;NEG_08_12;1,71;3,64;8,00;2,00;3,67;8,00;-80,00;1,71;3,42;5,28;80,00;3047,00
16/03/2023;16/03/2023;aFRR;NEG_12_16;6,05;15,46;66,40;8,00;15,66;66,40;-80,00;6,05;14,13;22,37;80,00;3120,00
16/03/2023;16/03/2023;aFRR;NEG_16_20;0,74;2,09;4,32;0,90;2,10;4,32;-39,00;0,74;2,01;4,22;39,00;3329,00
16/03/2023;16/03/2023;aFRR;NEG_20_24;0,89;2,29;3,62;0,90;2,33;3,62;-13,00;0,89;2,00;3,60;13,00;3369,00
17/03/2023;17/03/2023;aFRR;POS_00_04;0,83;2,64;7,68;1,00;2,72;7,68;-80,00;0,83;2,08;3,82;80,00;3275,00
17/03/2023;17/03/2023;aFRR;POS_04_08;1,46;14,01;42,16;2,36;15,65;42,16;-80,00;1,46;3,62;4,50;80,00;3208,00
17/03/2023;17/03/2023;aFRR;POS_08_12;2,12;11,89;37,46;3,48;13,01;37,46;-80,00;2,12;4,26;5,24;80,00;3816,00
17/03/2023;17/03/2023;aFRR;POS_12_16;0,62;6,32;20,52;1,11;6,97;20,52;-80,00;0,62;1,97;3,00;80,00;3678,00
17/03/2023;17/03/2023;aFRR;POS_16_20;4,67;12,58;38,34;8,00;13,11;38,34;-80,00;4,67;9,09;11,83;80,00;3419,00
17/03/2023;17/03/2023;aFRR;POS_20_24;3,21;6,95;9,22;4,86;7,09;9,22;-80,00;3,21;6,03;7,24;80,00;4516,00
17/03/2023;17/03/2023;aFRR;NEG_00_04;3,89;15,26;28,61;5,00;15,80;28,61;14,00;3,89;9,91;18,80;-14,00;2772,00
17/03/2023;17/03/2023;aFRR;NEG_04_08;2,15;8,99;23,36;3,10;9,11;23,36;-80,00;2,15;8,24;20,79;80,00;2798,00
17/03/2023;17/03/2023;aFRR;NEG_08_12;1,23;6,87;26,66;2,50;7,36;26,66;-80,00;1,23;3,68;7,38;80,00;2761,00
17/03/2023;17/03/2023;aFRR;NEG_12_16;4,33;21,25;49,21;8,70;22,27;49,21;-80,00;4,33;14,58;23,59;80,00;2991,00
17/03/2023;17/03/2023;aFRR;NEG_16_20;0,95;2,26;5,52;1,20;2,25;5,52;-80,00;0,95;2,33;4,09;80,00;3330,00
17/03/2023;17/03/2023;aFRR;NEG_20_24;1,21;2,38;4,13;1,30;2,41;4,07;-3,00;1,21;2,12;4,13;3,00;3571,00
18/03/2023;18/03/2023;aFRR;POS_00_04;1,02;2,58;3,51;1,48;2,56;3,51;-42,00;1,02;2,72;3,50;42,00;4035,00
18/03/2023;18/03/2023;aFRR;POS_04_08;2,00;8,74;11,48;2,00;9,23;11,48;-30,00;2,41;4,89;10,10;30,00;4609,00
18/03/2023;18/03/2023;aFRR;POS_08_12;2,00;7,74;11,01;2,00;8,06;11,01;-42,00;3,38;5,21;11,00;42,00;4010,00
18/03/2023;18/03/2023;aFRR;POS_12_16;1,25;4,81;7,83;1,25;4,98;7,83;-26,00;1,52;3,38;7,59;26,00;4063,00
18/03/2023;18/03/2023;aFRR;POS_16_20;5,69;13,44;17,36;7,00;14,10;17,36;-80,00;5,69;9,16;11,22;80,00;4380,00
18/03/2023;18/03/2023;aFRR;POS_20_24;3,45;6,52;7,33;4,00;6,57;7,33;-46,00;3,45;6,12;7,29;46,00;4450,00
18/03/2023;18/03/2023;aFRR;NEG_00_04;7,00;11,56;16,00;7,00;11,46;13,40;80,00;7,28;13,13;16,00;-80,00;3482,00
18/03/2023;18/03/2023;aFRR;NEG_04_08;4,37;8,10;15,99;5,04;7,93;9,12;80,00;4,37;10,83;15,99;-80,00;3494,00
18/03/2023;18/03/2023;aFRR;NEG_08_12;2,68;6,50;10,44;3,46;6,62;10,44;23,00;2,68;5,14;10,00;-23,00;3566,00
18/03/2023;18/03/2023;aFRR;NEG_12_16;8,08;20,24;25,54;11,04;20,40;25,54;18,00;8,08;18,55;25,30;-18,00;3542,00
18/03/2023;18/03/2023;aFRR;NEG_16_20;1,15;2,64;3,34;1,24;2,66;3,34;68,00;1,15;2,27;3,30;-68,00;3960,00
18/03/2023;18/03/2023;aFRR;NEG_20_24;1,19;2,28;2,85;1,33;2,29;2,85;78,00;1,19;2,14;2,77;-78,00;3778,00
19/03/2023;19/03/2023;aFRR;POS_00_04;1,10;2,56;5,04;1,47;2,56;5,04;-80,00;1,10;2,56;3,48;80,00;4030,00
19/03/2023;19/03/2023;aFRR;POS_04_08;2,00;6,63;9,07;2,00;6,57;9,07;-80,00;2,08;7,05;8,73;80,00;4111,00
19/03/2023;19/03/2023;aFRR;POS_08_12;3,00;6,21;8,07;3,00;6,19;8,07;-79,00;3,56;6,39;8,02;79,00;4112,00
19/03/2023;19/03/2023;aFRR;POS_12_16;0,68;3,94;5,20;1,41;3,90;5,20;-21,00;0,68;4,31;5,18;21,00;4040,00
19/03/2023;19/03/2023;aFRR;POS_16_20;7,53;11,24;13,81;8,60;11,34;13,81;-30,00;7,53;10,34;12,98;30,00;4199,00
19/03/2023;19/03/2023;aFRR;POS_20_24;3,12;6,19;6,89;4,00;6,27;6,89;-80,00;3,12;5,67;6,71;80,00;4237,00
19/03/2023;19/03/2023;aFRR;NEG_00_04;4,75;8,89;13,73;4,82;8,75;10,31;80,00;4,75;10,96;13,73;-80,00;3481,00
19/03/2023;19/03/2023;aFRR;NEG_04_08;3,28;6,58;12,80;3,50;6,43;7,67;80,00;3,28;8,78;12,80;-80,00;3448,00
19/03/2023;19/03/2023;aFRR;NEG_08_12;3,23;6,00;7,44;3,90;6,03;7,44;79,00;3,23;5,34;7,25;-79,00;3486,00
19/03/2023;19/03/2023;aFRR;NEG_12_16;8,00;18,31;24,43;8,00;18,33;24,43;51,00;8,64;17,99;24,00;-51,00;3459,00
19/03/2023;19/03/2023;aFRR;NEG_16_20;1,25;2,31;3,10;1,25;2,31;2,84;80,00;1,60;2,39;3,10;-80,00;3831,00
19/03/2023;19/03/2023;aFRR;NEG_20_24;1,10;2,04;2,31;1,20;2,05;2,31;52,00;1,10;1,93;2,31;-52,00;3864,00
20/03/2023;20/03/2023;aFRR;POS_00_04;1,14;2,26;2,85;1,47;2,25;2,85;-18,00;1,14;2,31;2,84;18,00;4350,00
20/03/2023;20/03/2023;aFRR;POS_04_08;2,41;5,74;7,04;3,00;5,79;7,04;-19,00;2,41;5,27;6,95;19,00;4320,00
20/03/2023;20/03/2023;aFRR;POS_08_12;2,33;6,02;7,33;4,50;6,08;7,33;-48,00;2,33;5,52;7,33;48,00;3986,00
20/03/2023;20/03/2023;aFRR;POS_12_16;1,79;3,27;3,97;2,00;3,28;3,97;38,00;1,79;3,15;3,93;-38,00;4693,00
20/03/2023;20/03/2023;aFRR;POS_16_20;4,41;10,93;14,03;7,00;11,27;14,03;-80,00;4,41;8,62;10,87;80,00;4359,00
20/03/2023;20/03/2023;aFRR;POS_20_24;2,96;6,05;7,07;4,23;6,20;7,07;-80,00;2,96;5,08;6,27;80,00;4565,00
20/03/2023;20/03/2023;aFRR;NEG_00_04;3,20;8,18;13,25;4,53;8,14;9,58;80,00;3,20;8,81;13,25;-80,00;3461,00
20/03/2023;20/03/2023;aFRR;NEG_04_08;2,31;5,47;6,80;3,37;5,50;6,32;80,00;2,31;5,03;6,80;-80,00;3510,00
20/03/2023;20/03/2023;aFRR;NEG_08_12;2,77;3,99;4,90;2,90;3,97;4,87;80,00;2,77;4,34;4,90;-80,00;3582,00
20/03/2023;20/03/2023;aFRR;NEG_12_16;7,92;12,27;16,10;8,80;12,20;15,80;80,00;7,92;13,52;16,10;-80,00;3531,00
20/03/2023;20/03/2023;aFRR;NEG_16_20;0,97;1,75;2,21;1,10;1,75;2,21;14,00;0,97;1,85;2,20;-14,00;3891,00
20/03/2023;20/03/2023;aFRR;NEG_20_24;0,94;1,58;1,99;1,00;1,58;1,98;80,00;0,94;1,57;1,99;-80,00;3620,00
21/03/2023;21/03/2023;aFRR;POS_00_04;1,05;2,10;2,57;1,45;2,12;2,57;-66,00;1,05;1,99;2,53;66,00;4101,00
21/03/2023;21/03/2023;aFRR;POS_04_08;2,38;4,83;5,60;4,10;4,89;5,60;-32,00;2,38;4,35;5,56;32,00;3998,00
21/03/2023;21/03/2023;aFRR;POS_08_12;2,91;5,68;6,44;4,34;5,72;6,44;-49,00;2,91;5,35;6,44;49,00;4287,00
21/03/2023;21/03/2023;aFRR;POS_12_16;1,35;2,52;3,05;1,99;2,53;3,05;-24,00;1,35;2,46;3,02;24,00;4305,00
21/03/2023;21/03/2023;aFRR;POS_16_20;4,88;9,98;11,47;8,01;10,11;11,47;-50,00;4,88;8,98;11,43;50,00;4438,00
21/03/2023;21/03/2023;aFRR;POS_20_24;3,00;6,15;11,53;4,47;6,30;11,53;-80,00;3,00;5,17;6,38;80,00;4218,00
21/03/2023;21/03/2023;aFRR;NEG_00_04;3,93;6,83;10,70;4,59;6,79;7,86;80,00;3,93;7,48;10,70;-80,00;3679,00
21/03/2023;21/03/2023;aFRR;NEG_04_08;2,41;4,45;5,00;3,03;4,48;4,97;80,00;2,41;3,93;5,00;-80,00;3661,00
21/03/2023;21/03/2023;aFRR;NEG_08_12;1,54;3,02;3,71;1,95;3,03;3,71;-15,00;1,54;2,97;3,64;15,00;3450,00
21/03/2023;21/03/2023;aFRR;NEG_12_16;4,61;10,02;11,73;7,07;10,11;11,73;-11,00;4,61;9,19;11,52;11,00;3679,00
21/03/2023;21/03/2023;aFRR;NEG_16_20;0,66;1,46;1,76;0,70;1,48;1,76;-2,00;0,66;1,36;1,76;2,00;3958,00
21/03/2023;21/03/2023;aFRR;NEG_20_24;0,60;1,49;1,88;1,00;1,50;1,84;80,00;0,60;1,26;1,88;-80,00;3692,00
22/03/2023;22/03/2023;aFRR;POS_00_04;0,96;2,06;4,28;1,17;2,08;4,28;-80,00;0,96;1,90;2,62;80,00;4124,00
22/03/2023;22/03/2023;aFRR;POS_04_08;2,06;4,19;5,47;2,70;4,25;5,47;-80,00;2,06;3,79;4,64;80,00;4064,00
22/03/2023;22/03/2023;aFRR;POS_08_12;2,67;5,48;11,43;3,06;5,59;11,43;-80,00;2,67;4,74;5,68;80,00;4024,00
22/03/2023;22/03/2023;aFRR;POS_12_16;0,90;2,10;4,05;1,10;2,14;4,05;-80,00;0,90;1,84;2,57;80,00;3981,00
22/03/2023;22/03/2023;aFRR;POS_16_20;4,46;10,07;18,20;6,44;10,38;18,20;-80,00;4,46;7,93;9,74;80,00;3964,00
22/03/2023;22/03/2023;aFRR;POS_20_24;2,68;7,04;10,68;3,48;7,38;10,68;-80,00;2,68;4,82;5,78;80,00;4170,00
22/03/2023;22/03/2023;aFRR;NEG_00_04;2,75;9,62;14,21;3,90;9,80;14,21;40,00;2,75;7,63;13,99;-40,00;3368,00
22/03/2023;22/03/2023;aFRR;NEG_04_08;1,76;7,35;10,46;2,20;7,66;10,46;-63,00;1,76;5,38;10,38;63,00;3421,00
22/03/2023;22/03/2023;aFRR;NEG_08_12;1,12;6,51;9,77;1,50;7,11;9,77;-80,00;1,12;2,67;4,70;80,00;3465,00
22/03/2023;22/03/2023;aFRR;NEG_12_16;3,85;27,22;43,37;6,00;29,71;43,37;-80,00;3,85;11,11;17,36;80,00;3398,00
22/03/2023;22/03/2023;aFRR;NEG_16_20;0,60;3,10;6,12;0,70;3,32;6,12;-80,00;0,60;1,62;2,98;80,00;3470,00
22/03/2023;22/03/2023;aFRR;NEG_20_24;0,45;1,87;2,55;0,45;1,92;2,55;27,00;0,65;1,38;2,28;-27,00;3781,00
23/03/2023;23/03/2023;aFRR;POS_00_04;0,90;2,64;4,45;1,90;2,76;4,45;-80,00;0,90;1,83;2,50;80,00;4246,00
23/03/2023;23/03/2023;aFRR;POS_04_08;1,73;4,11;4,72;3,06;4,23;4,72;-80,00;1,73;3,29;4,02;80,00;4170,00
23/03/2023;23/03/2023;aFRR;POS_08_12;2,08;5,79;7,42;3,00;6,04;7,42;-80,00;2,08;4,06;5,02;80,00;4345,00
23/03/2023;23/03/2023;aFRR;POS_12_16;0,68;2,45;2,97;1,77;2,57;2,97;-80,00;0,68;1,64;2,33;80,00;4252,00
23/03/2023;23/03/2023;aFRR;POS_16_20;3,86;12,95;18,83;8,60;13,63;18,83;-80,00;3,86;8,36;11,00;80,00;4248,00
23/03/2023;23/03/2023;aFRR;POS_20_24;3,57;8,23;12,70;4,00;8,64;12,70;-80,00;3,57;5,58;8,31;80,00;4417,00
23/03/2023;23/03/2023;aFRR;NEG_00_04;4,86;18,20;27,70;6,00;19,13;27,70;-62,00;4,86;11,94;27,55;62,00;3359,00
23/03/2023;23/03/2023;aFRR;NEG_04_08;3,30;11,25;16,48;4,00;11,99;16,48;-80,00;3,30;6,72;9,88;80,00;3359,00
23/03/2023;23/03/2023;aFRR;NEG_08_12;1,50;5,78;7,49;2,93;5,93;7,47;-58,00;1,50;4,69;7,49;58,00;3738,00
23/03/2023;23/03/2023;aFRR;NEG_12_16;7,00;21,73;28,86;12,00;22,27;28,86;-23,00;7,00;17,02;28,52;23,00;3348,00
23/03/2023;23/03/2023;aFRR;NEG_16_20;1,05;3,03;3,94;2,00;3,14;3,94;-80,00;1,05;2,29;3,76;80,00;3949,00
23/03/2023;23/03/2023;aFRR;NEG_20_24;0,80;1,81;2,37;1,00;1,83;2,37;4,00;0,80;1,56;2,30;-4,00;3440,00
24/03/2023;24/03/2023;aFRR;POS_00_04;1,27;3,30;5,02;2,46;3,50;5,02;-80,00;1,27;2,03;2,82;80,00;4414,00
24/03/2023;24/03/2023;aFRR;POS_04_08;2,09;3,86;4,66;2,61;3,96;4,66;-80,00;2,09;3,24;4,10;80,00;4442,00
24/03/2023;24/03/2023;aFRR;POS_08_12;2,68;6,65;15,47;3,47;6,94;15,47;-80,00;2,68;4,65;7,22;80,00;4089,00
24/03/2023;24/03/2023;aFRR;POS_12_16;1,26;2,34;2,89;1,39;2,41;2,89;-44,00;1,26;1,86;2,89;44,00;4133,00
24/03/2023;24/03/2023;aFRR;POS_16_20;6,16;13,64;18,78;9,18;14,28;18,78;-80,00;6,16;9,38;13,63;80,00;4485,00
24/03/2023;24/03/2023;aFRR;POS_20_24;3,98;10,29;20,00;6,00;10,83;20,00;-80,00;3,98;6,54;8,55;80,00;4548,00
24/03/2023;24/03/2023;aFRR;NEG_00_04;6,00;20,01;24,49;6,00;20,50;24,49;-15,00;6,70;15,94;24,00;15,00;3451,00
24/03/2023;24/03/2023;aFRR;NEG_04_08;4,48;10,81;12,83;5,00;11,26;12,83;-38,00;4,48;7,47;12,27;38,00;3593,00
24/03/2023;24/03/2023;aFRR;NEG_08_12;2,62;6,11;6,94;3,08;6,28;6,94;-31,00;2,62;4,72;6,94;31,00;3504,00
24/03/2023;24/03/2023;aFRR;NEG_12_16;8,76;30,35;49,46;9,05;32,01;49,46;-80,00;8,76;19,54;28,30;80,00;3473,00
24/03/2023;24/03/2023;aFRR;NEG_16_20;1,34;3,85;9,10;1,34;4,03;9,10;-80,00;1,40;2,66;6,18;80,00;3809,00
24/03/2023;24/03/2023;aFRR;NEG_20_24;0,90;1,86;2,34;0,98;1,88;2,34;40,00;0,90;1,61;2,20;-40,00;3755,00
25/03/2023;25/03/2023;aFRR;POS_00_04;1,10;3,99;13,74;2,30;4,20;13,74;-80,00;1,10;2,62;5,22;80,00;4262,00
25/03/2023;25/03/2023;aFRR;POS_04_08;1,55;3,93;7,06;2,64;4,09;7,06;-80,00;1,55;2,89;3,77;80,00;4257,00
25/03/2023;25/03/2023;aFRR;POS_08_12;2,91;8,10;11,93;3,00;8,50;11,93;-80,00;2,91;5,39;7,79;80,00;4327,00
25/03/2023;25/03/2023;aFRR;POS_12_16;1,09;2,06;2,40;1,54;2,08;2,38;80,00;1,09;1,80;2,40;-80,00;4838,00
25/03/2023;25/03/2023;aFRR;POS_16_20;4,35;13,12;14,89;6,00;13,69;14,89;-80,00;4,35;9,34;14,39;80,00;4809,00
25/03/2023;25/03/2023;aFRR;POS_20_24;3,05;9,60;11,50;4,00;9,99;11,50;-60,00;3,05;6,81;11,47;60,00;4697,00
25/03/2023;25/03/2023;aFRR;NEG_00_04;10,00;18,82;23,34;10,00;18,92;23,34;62,00;10,13;17,43;23,25;-62,00;3634,00
25/03/2023;25/03/2023;aFRR;NEG_04_08;4,00;16,57;22,42;4,00;17,16;22,42;14,00;5,27;10,64;21,78;-14,00;3415,00
25/03/2023;25/03/2023;aFRR;NEG_08_12;2,00;19,65;29,97;2,00;21,12;29,97;-74,00;3,00;9,48;29,34;74,00;3384,00
25/03/2023;25/03/2023;aFRR;NEG_12_16;10,00;49,90;64,52;10,00;52,75;64,52;-80,00;14,98;30,50;54,98;80,00;3831,00
25/03/2023;25/03/2023;aFRR;NEG_16_20;1,84;11,70;27,64;2,00;12,29;27,64;7,00;1,84;5,69;14,43;-7,00;3600,00
25/03/2023;25/03/2023;aFRR;NEG_20_24;0,79;3,99;9,29;0,79;4,10;9,29;25,00;0,99;2,74;8,78;-25,00;3613,00
26/03/2023;26/03/2023;aFRR;POS_00_04;1,00;4,32;5,51;1,00;4,39;5,51;-71,00;1,60;3,84;5,40;71,00;4303,00
26/03/2023;26/03/2023;aFRR;POS_04_08;0,82;3,86;4,42;0,82;3,97;4,42;-77,00;1,55;3,12;4,31;77,00;4612,00
26/03/2023;26/03/2023;aFRR;POS_08_12;1,44;7,30;8,40;1,44;7,50;8,40;20,00;2,70;5,07;8,18;-20,00;4690,00
26/03/2023;26/03/2023;aFRR;POS_12_16;0,27;1,77;2,21;0,27;1,79;2,21;15,00;0,83;1,49;2,17;-15,00;4547,00
26/03/2023;26/03/2023;aFRR;POS_16_20;1,68;11,74;13,45;1,68;12,02;13,45;-68,00;4,80;9,74;13,34;68,00;4689,00
26/03/2023;26/03/2023;aFRR;POS_20_24;1,33;8,62;9,41;1,33;8,83;9,41;-43,00;3,70;6,95;9,34;43,00;4623,00
26/03/2023;26/03/2023;aFRR;NEG_00_04;8,00;16,16;20,00;8,00;16,13;18,65;80,00;8,17;16,64;20,00;-80,00;3486,00
26/03/2023;26/03/2023;aFRR;NEG_04_08;6,50;12,84;16,68;7,00;12,93;16,68;45,00;6,50;11,83;16,00;-45,00;3765,00
26/03/2023;26/03/2023;aFRR;NEG_08_12;4,11;11,05;15,26;5,00;11,05;15,26;72,00;4,11;11,09;15,00;-72,00;3840,00
26/03/2023;26/03/2023;aFRR;NEG_12_16;11,29;25,13;34,90;11,29;24,98;31,06;80,00;18,24;27,82;34,90;-80,00;3732,00
26/03/2023;26/03/2023;aFRR;NEG_16_20;2,70;8,26;13,73;3,00;8,36;13,73;1,00;2,70;7,36;13,00;-1,00;3720,00
26/03/2023;26/03/2023;aFRR;NEG_20_24;1,40;3,33;4,89;1,40;3,38;4,89;68,00;1,44;2,53;4,62;-68,00;3688,00
27/03/2023;27/03/2023;aFRR;POS_00_04;0,95;3,65;4,46;2,65;3,79;4,46;-5,00;0,95;2,39;4,44;5,00;4336,00
27/03/2023;27/03/2023;aFRR;POS_04_08;1,40;5,37;10,47;3,00;5,72;10,47;-80,00;1,40;3,07;4,24;80,00;4374,00
27/03/2023;27/03/2023;aFRR;POS_08_12;2,85;8,31;20,04;3,00;8,80;20,04;-80,00;2,85;4,89;6,55;80,00;4112,00
27/03/2023;27/03/2023;aFRR;POS_12_16;0,76;1,84;2,61;1,00;1,87;2,61;-56,00;0,76;1,62;2,57;56,00;4227,00
27/03/2023;27/03/2023;aFRR;POS_16_20;4,10;11,48;14,59;7,09;12,00;14,59;-80,00;4,10;7,94;10,74;80,00;4300,00
27/03/2023;27/03/2023;aFRR;POS_20_24;3,55;7,72;9,16;7,00;7,98;9,16;-80,00;3,55;5,98;7,52;80,00;4607,00
27/03/2023;27/03/2023;aFRR;NEG_00_04;7,00;12,37;16,90;8,75;12,37;15,55;80,00;7,00;12,37;16,90;-80,00;3592,00
27/03/2023;27/03/2023;aFRR;NEG_04_08;4,62;9,46;11,70;7,29;9,48;11,70;7,00;4,62;9,27;11,59;-7,00;3882,00
27/03/2023;27/03/2023;aFRR;NEG_08_12;3,95;7,97;9,64;5,00;7,97;9,64;-9,00;3,95;7,92;9,63;9,00;3675,00
27/03/2023;27/03/2023;aFRR;NEG_12_16;10,28;28,34;46,72;11,29;29,66;46,72;-80,00;10,28;19,31;25,10;80,00;3613,00
27/03/2023;27/03/2023;aFRR;NEG_16_20;2,85;7,26;13,00;3,00;7,45;13,00;-80,00;2,85;6,04;8,01;80,00;3533,00
27/03/2023;27/03/2023;aFRR;NEG_20_24;1,00;2,70;3,60;1,00;2,71;3,60;-6,00;1,55;2,59;3,56;6,00;3828,00
28/03/2023;28/03/2023;aFRR;POS_00_04;1,56;3,25;3,77;2,62;3,29;3,77;-35,00;1,56;2,93;3,74;35,00;4056,00
28/03/2023;28/03/2023;aFRR;POS_04_08;2,32;6,83;12,56;4,20;7,01;12,56;-80,00;2,32;5,70;8,84;80,00;4029,00
28/03/2023;28/03/2023;aFRR;POS_08_12;3,14;9,62;13,18;6,00;9,90;13,18;-80,00;3,14;7,74;10,62;80,00;3738,00
28/03/2023;28/03/2023;aFRR;POS_12_16;0,92;2,08;2,84;1,45;2,09;2,84;-80,00;0,92;2,03;2,70;80,00;3657,00
28/03/2023;28/03/2023;aFRR;POS_16_20;5,37;12,99;21,29;9,10;13,42;21,29;-80,00;5,37;10,07;13,11;80,00;3800,00
28/03/2023;28/03/2023;aFRR;POS_20_24;3,19;8,53;11,82;6,08;8,79;11,82;-80,00;3,19;6,88;9,30;80,00;4126,00
28/03/2023;28/03/2023;aFRR;NEG_00_04;4,50;10,50;12,60;5,30;10,58;12,60;13,00;4,50;9,70;12,50;-13,00;3636,00
28/03/2023;28/03/2023;aFRR;NEG_04_08;3,51;7,19;8,60;3,99;7,25;8,60;-17,00;3,51;6,66;8,58;17,00;3783,00
28/03/2023;28/03/2023;aFRR;NEG_08_12;3,00;5,61;7,00;3,29;5,61;7,00;-73,00;3,00;5,63;7,00;73,00;3224,00
